Màu Mắt,Kiểu Mắt,Màu Tóc Tự Nhiên,Màu Da,Kiểu Mũi,Kiểu Tóc,Kiểu Môi,Râu Tóc Lông,Kiểu Khuôn Mặt,Chủng Tộc
Đen,Nhỏ,Đỏ,19,Thấp,Xoăn,Dày,Rậm,Bẹt,Au
Lam,Nhỏ,Đen,30,Thấp,Xoăn,Dày,Rậm,Bẹt,Au
Đen,To,Đen,34,Thấp,Xoăn,Mỏng,Thưa,Bẹt,Phi
Đen,Nhỏ,Vàng,23,Cao,Lượn sóng,Dày,Rậm,Dài,Au
Đen,Nhỏ,Đen,32,Thấp,Lượn sóng,Mỏng,Rậm,Ngắn,Uc
Lam,Nhỏ,Đen,21,Cao,Lượn sóng,Mỏng,Rậm,Bẹt,Au
Đen,To,Đen,34,Thấp,Lượn sóng,Mỏng,Rậm,Dài,Uc
Đen,To,Đen,18,Thấp,Lượn sóng,Dày,Thưa,Ngắn,Phi
Đen,To,Đen,27,Thấp,Xoăn,Dày,Rậm,Dô,Phi
Đen,Nhỏ,Đen,26,Thấp,Lượn sóng,Mỏng,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,31,Cao,Thẳng,Mỏng,Thưa,Dô,Phi
Đen,To,Đen,32,Thấp,Xoăn,Mỏng,Thưa,Dô,Phi
Đen,Nhỏ,Đen,26,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Đen,Nhỏ,Đen,26,Thấp,Xoăn,Dày,Rậm,Ngắn,Phi
Đen,Nhỏ,Đen,21,Thấp,Lượn sóng,Dày,Rậm,Dô,Uc
Đen,To,Đen,24,Thấp,Thẳng,Dày,Rậm,Dô,Phi
Đen,Nhỏ,Đen,27,Cao,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,To,Đen,21,Thấp,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,To,Đen,23,Thấp,Thẳng,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,23,Thấp,Xoăn,Dày,Rậm,Dô,Phi
Đen,To,Đen,21,Thấp,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,11,Thấp,Xoăn,Dày,Thưa,Dô,Phi
Đen,To,Đen,15,Thấp,Xoăn,Dày,Thưa,Bẹt,Phi
Đen,To,Đen,23,Thấp,Xoăn,Mỏng,Thưa,Dô,Phi
Đen,To,Đen,24,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,29,Thấp,Thẳng,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,28,Thấp,Thẳng,Dày,Thưa,Dô,Phi
Đen,Nhỏ,Đen,26,Thấp,Thẳng,Dày,Thưa,Dài,Phi
Vàng,To,Đen,23,Thấp,Lượn sóng,Dày,Thưa,Bẹt,Au
Đen,To,Đen,27,Thấp,Xoăn,Dày,Thưa,Bẹt,Phi
Đen,To,Đen,16,Thấp,Lượn sóng,Mỏng,Rậm,Dô,Uc
Đen,Nhỏ,Đen,21,Thấp,Xoăn,Dày,Rậm,Dô,Phi
Đen,Nhỏ,Đen,29,Cao,Xoăn,Mỏng,Rậm,Dài,Phi
Đen,To,Đen,20,Cao,Thẳng,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,18,Cao,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,To,Đen,16,Thấp,Xoăn,Dày,Thưa,Bẹt,Phi
Đen,To,Đen,20,Cao,Xoăn,Mỏng,Rậm,Dô,Phi
Đen,Nhỏ,Vàng,10,Thấp,Xoăn,Mỏng,Rậm,Dô,Au
Đen,To,Đen,20,Thấp,Lượn sóng,Dày,Thưa,Ngắn,Phi
Đen,Nhỏ,Đen,27,Cao,Xoăn,Dày,Rậm,Ngắn,Phi
Đen,Nhỏ,Đen,31,Cao,Xoăn,Dày,Rậm,Dô,Phi
Đen,Nhỏ,Vàng,19,Thấp,Xoăn,Dày,Rậm,Dài,Au
Đen,To,Đen,13,Thấp,Xoăn,Mỏng,Rậm,Dô,Phi
Đen,Nhỏ,Đen,18,Thấp,Thẳng,Dày,Rậm,Ngắn,Phi
Đen,Nhỏ,Đen,30,Thấp,Thẳng,Mỏng,Rậm,Dài,Phi
Đen,To,Đen,24,Thấp,Lượn sóng,Mỏng,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,21,Cao,Thẳng,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,30,Thấp,Thẳng,Mỏng,Rậm,Dô,Phi
Đen,Nhỏ,Đen,17,Thấp,Xoăn,Mỏng,Thưa,Dài,Phi
Đen,To,Đen,21,Thấp,Xoăn,Mỏng,Thưa,Dài,Phi
Đen,To,Đen,26,Thấp,Lượn sóng,Dày,Thưa,Ngắn,Phi
Đen,To,Đen,30,Cao,Xoăn,Mỏng,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,16,Thấp,Thẳng,Mỏng,Thưa,Ngắn,Phi
Đen,Nhỏ,Đen,16,Thấp,Thẳng,Dày,Rậm,Bẹt,Phi
Đen,To,Đen,32,Thấp,Thẳng,Mỏng,Rậm,Dài,Phi
Đen,To,Đen,22,Thấp,Lượn sóng,Dày,Rậm,Dô,Uc
Đen,Nhỏ,Đen,23,Thấp,Lượn sóng,Dày,Rậm,Dài,Uc
Đen,To,Đen,27,Cao,Thẳng,Mỏng,Rậm,Dài,Phi
Đen,To,Đen,21,Thấp,Lượn sóng,Mỏng,Rậm,Bẹt,Uc
Đen,To,Đen,22,Thấp,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,To,Vàng,21,Thấp,Thẳng,Mỏng,Thưa,Dài,Au
Lam,Nhỏ,Đen,26,Thấp,Lượn sóng,Dày,Rậm,Ngắn,Au
Đen,To,Đen,24,Cao,Thẳng,Dày,Rậm,Dài,Phi
Vàng,To,Đen,29,Thấp,Xoăn,Dày,Rậm,Ngắn,Au
Đen,Nhỏ,Đen,22,Thấp,Thẳng,Dày,Rậm,Dô,Phi
Đen,To,Đen,22,Thấp,Xoăn,Dày,Rậm,Dô,Phi
Đen,Nhỏ,Đỏ,31,Thấp,Thẳng,Mỏng,Rậm,Bẹt,Au
Đen,Nhỏ,Đen,24,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Đen,Nhỏ,Đen,20,Cao,Thẳng,Dày,Thưa,Dài,Phi
Đen,To,Đen,25,Thấp,Lượn sóng,Mỏng,Rậm,Dài,Uc
Đen,To,Đen,22,Thấp,Xoăn,Mỏng,Rậm,Dài,Phi
Đen,Nhỏ,Đen,20,Thấp,Thẳng,Dày,Rậm,Bẹt,Phi
Đen,To,Đen,24,Thấp,Xoăn,Mỏng,Thưa,Bẹt,Phi
Đen,To,Đen,20,Cao,Thẳng,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,23,Thấp,Lượn sóng,Mỏng,Thưa,Bẹt,Phi
Lam,Nhỏ,Đen,20,Cao,Thẳng,Mỏng,Rậm,Dài,Au
Lam,Nhỏ,Đen,27,Thấp,Xoăn,Dày,Rậm,Dài,Au
Đen,To,Đen,20,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,10,Cao,Thẳng,Dày,Rậm,Dài,Phi
Đen,To,Đen,31,Thấp,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,To,Đen,27,Cao,Thẳng,Mỏng,Rậm,Bẹt,Phi
Vàng,Nhỏ,Đen,22,Thấp,Xoăn,Mỏng,Rậm,Bẹt,Au
Đen,Nhỏ,Đen,20,Thấp,Thẳng,Dày,Thưa,Dài,Phi
Đen,Nhỏ,Đen,20,Cao,Lượn sóng,Dày,Thưa,Ngắn,Phi
Lam,Nhỏ,Đen,23,Thấp,Thẳng,Dày,Thưa,Bẹt,Au
Đen,Nhỏ,Vàng,30,Thấp,Thẳng,Mỏng,Rậm,Bẹt,Au
Đen,Nhỏ,Đen,28,Thấp,Lượn sóng,Dày,Thưa,Bẹt,Phi
Đen,To,Đen,22,Thấp,Lượn sóng,Dày,Rậm,Dài,Uc
Đen,To,Đen,18,Cao,Thẳng,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,16,Thấp,Xoăn,Dày,Thưa,Ngắn,Phi
Đen,Nhỏ,Vàng,16,Thấp,Xoăn,Mỏng,Rậm,Bẹt,Au
Đen,Nhỏ,Vàng,21,Thấp,Thẳng,Mỏng,Thưa,Ngắn,Au
Lam,To,Đen,9,Thấp,Thẳng,Mỏng,Rậm,Dài,Au
Đen,Nhỏ,Đen,28,Thấp,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,To,Đen,30,Thấp,Xoăn,Mỏng,Rậm,Dô,Phi
Đen,Nhỏ,Đen,16,Thấp,Thẳng,Mỏng,Rậm,Dô,Phi
Đen,Nhỏ,Vàng,19,Thấp,Lượn sóng,Mỏng,Rậm,Bẹt,Au
Đen,Nhỏ,Đen,27,Thấp,Lượn sóng,Dày,Thưa,Bẹt,Phi
Đen,To,Đen,16,Thấp,Thẳng,Mỏng,Rậm,Dô,Phi
Đen,Nhỏ,Đen,24,Thấp,Thẳng,Mỏng,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,23,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Đen,To,Đen,22,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,24,Thấp,Thẳng,Mỏng,Thưa,Ngắn,Phi
Đen,Nhỏ,Đen,26,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,24,Thấp,Thẳng,Dày,Rậm,Ngắn,Phi
Đen,Nhỏ,Đỏ,21,Thấp,Thẳng,Dày,Thưa,Dài,Au
Đen,To,Đen,16,Thấp,Thẳng,Mỏng,Rậm,Dài,Phi
Đen,To,Đen,20,Thấp,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,To,Đen,16,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Đen,Nhỏ,Đen,26,Thấp,Thẳng,Dày,Rậm,Dài,Phi
Đen,To,Vàng,27,Thấp,Xoăn,Mỏng,Rậm,Bẹt,Au
Đen,Nhỏ,Đen,20,Thấp,Lượn sóng,Mỏng,Rậm,Dô,Uc
Đen,Nhỏ,Đen,21,Thấp,Thẳng,Dày,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,21,Thấp,Xoăn,Dày,Rậm,Dô,Phi
Đen,To,Đen,25,Thấp,Xoăn,Dày,Rậm,Dô,Phi
Đen,To,Đen,28,Thấp,Lượn sóng,Mỏng,Rậm,Dô,Uc
Đen,To,Đen,19,Thấp,Lượn sóng,Dày,Rậm,Dài,Uc
Đen,Nhỏ,Đen,26,Thấp,Lượn sóng,Dày,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,25,Thấp,Lượn sóng,Dày,Thưa,Bẹt,Phi
Đen,Nhỏ,Vàng,19,Thấp,Lượn sóng,Dày,Thưa,Bẹt,Au
Đen,To,Vàng,19,Thấp,Thẳng,Mỏng,Thưa,Dài,Au
Đen,Nhỏ,Đen,19,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Đen,To,Đen,11,Thấp,Lượn sóng,Dày,Rậm,Dài,Uc
Đen,To,Đen,19,Thấp,Thẳng,Mỏng,Rậm,Bẹt,Phi
Lam,To,Đen,30,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Au
Đen,Nhỏ,Đen,30,Thấp,Thẳng,Dày,Rậm,Bẹt,Phi
Lam,Nhỏ,Đen,33,Thấp,Thẳng,Mỏng,Rậm,Dài,Au
Đen,Nhỏ,Đen,17,Thấp,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,27,Cao,Thẳng,Mỏng,Thưa,Dô,Phi
Đen,Nhỏ,Vàng,24,Thấp,Lượn sóng,Mỏng,Rậm,Bẹt,Au
Vàng,Nhỏ,Đen,21,Thấp,Xoăn,Dày,Rậm,Dô,Au
Đen,Nhỏ,Đen,26,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,13,Thấp,Xoăn,Mỏng,Rậm,Dài,Phi
Đen,Nhỏ,Đen,30,Thấp,Thẳng,Dày,Rậm,Dô,Phi
Đen,Nhỏ,Đen,28,Thấp,Lượn sóng,Mỏng,Rậm,Dô,Uc
Đen,To,Đen,33,Thấp,Xoăn,Dày,Thưa,Dài,Phi
Đen,To,Đen,16,Thấp,Lượn sóng,Dày,Rậm,Ngắn,Uc
Đen,Nhỏ,Đen,27,Thấp,Thẳng,Dày,Rậm,Dài,Phi
Đen,To,Đen,27,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,To,Đen,20,Thấp,Lượn sóng,Dày,Thưa,Dài,Phi
Đen,Nhỏ,Đen,33,Cao,Lượn sóng,Mỏng,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,23,Thấp,Thẳng,Dày,Rậm,Dài,Phi
Đen,To,Đen,25,Thấp,Thẳng,Mỏng,Rậm,Dô,Phi
Đen,Nhỏ,Đen,15,Cao,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,18,Thấp,Xoăn,Mỏng,Thưa,Dài,Phi
Đen,To,Đen,31,Cao,Xoăn,Mỏng,Rậm,Dài,Phi
Đen,To,Đen,21,Thấp,Lượn sóng,Mỏng,Rậm,Dài,Uc
Đen,To,Đen,26,Cao,Thẳng,Dày,Thưa,Dài,Phi
Đen,Nhỏ,Đen,34,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,18,Thấp,Thẳng,Dày,Rậm,Bẹt,Phi
Đen,To,Đen,15,Thấp,Thẳng,Mỏng,Rậm,Dài,Phi
Vàng,To,Đen,22,Thấp,Xoăn,Mỏng,Rậm,Ngắn,Au
Đen,To,Đen,25,Cao,Lượn sóng,Dày,Rậm,Dài,Uc
Đen,Nhỏ,Đen,15,Cao,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,21,Thấp,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,31,Thấp,Thẳng,Mỏng,Thưa,Dài,Phi
Lam,To,Đen,29,Thấp,Thẳng,Dày,Rậm,Bẹt,Au
Đen,Nhỏ,Đen,25,Thấp,Lượn sóng,Mỏng,Rậm,Ngắn,Uc
Đen,To,Đen,26,Cao,Xoăn,Dày,Rậm,Dô,Phi
Đen,To,Đen,28,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Lam,Nhỏ,Đen,22,Thấp,Lượn sóng,Dày,Rậm,Dài,Au
Đen,Nhỏ,Đen,13,Thấp,Lượn sóng,Mỏng,Rậm,Ngắn,Uc
Đen,Nhỏ,Đen,20,Thấp,Thẳng,Dày,Rậm,Dô,Phi
Lam,To,Đen,26,Thấp,Xoăn,Mỏng,Rậm,Ngắn,Au
Đen,Nhỏ,Đen,33,Thấp,Lượn sóng,Dày,Rậm,Dài,Uc
Đen,Nhỏ,Đen,15,Thấp,Thẳng,Mỏng,Rậm,Dài,Phi
Đen,Nhỏ,Đen,17,Cao,Thẳng,Dày,Rậm,Ngắn,Phi
Đen,Nhỏ,Vàng,25,Thấp,Lượn sóng,Dày,Rậm,Ngắn,Au
Đen,To,Đen,27,Thấp,Xoăn,Mỏng,Thưa,Ngắn,Phi
Đen,Nhỏ,Đen,27,Cao,Thẳng,Dày,Rậm,Dài,Phi
Đen,To,Đen,26,Thấp,Thẳng,Dày,Rậm,Dô,Phi
Đen,Nhỏ,Đen,17,Thấp,Thẳng,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,23,Thấp,Thẳng,Dày,Rậm,Dô,Phi
Đen,Nhỏ,Đen,31,Thấp,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Vàng,23,Cao,Thẳng,Mỏng,Rậm,Dô,Au
Đen,To,Đen,23,Thấp,Thẳng,Mỏng,Rậm,Dài,Phi
Đen,Nhỏ,Đen,29,Thấp,Lượn sóng,Mỏng,Rậm,Dài,Uc
Đen,To,Đen,27,Cao,Lượn sóng,Dày,Rậm,Dô,Uc
Đen,Nhỏ,Đen,16,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Đen,Nhỏ,Đen,15,Thấp,Thẳng,Mỏng,Rậm,Dài,Phi
Đen,To,Đen,30,Thấp,Thẳng,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,27,Thấp,Xoăn,Dày,Thưa,Dài,Phi
Lam,Nhỏ,Đen,21,Thấp,Lượn sóng,Dày,Thưa,Bẹt,Au
Đen,To,Đen,24,Thấp,Lượn sóng,Mỏng,Rậm,Dô,Uc
Đen,Nhỏ,Đen,34,Thấp,Thẳng,Mỏng,Rậm,Ngắn,Phi
Đen,To,Đen,25,Thấp,Lượn sóng,Mỏng,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,25,Thấp,Thẳng,Mỏng,Rậm,Dài,Phi
Đen,To,Đen,11,Cao,Lượn sóng,Mỏng,Thưa,Bẹt,Phi
Vàng,Nhỏ,Đen,27,Thấp,Thẳng,Dày,Thưa,Dài,Au
Đen,Nhỏ,Đen,30,Cao,Lượn sóng,Mỏng,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,20,Thấp,Lượn sóng,Mỏng,Rậm,Dài,Uc
Đen,Nhỏ,Đen,18,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,23,Thấp,Thẳng,Mỏng,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,19,Cao,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,To,Đen,24,Thấp,Xoăn,Mỏng,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,18,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,To,Đen,23,Thấp,Lượn sóng,Mỏng,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,17,Thấp,Xoăn,Dày,Rậm,Dô,Phi
Đen,To,Đỏ,29,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Au
Đen,To,Đỏ,13,Cao,Xoăn,Dày,Rậm,Bẹt,Au
Đen,To,Đen,28,Thấp,Thẳng,Dày,Rậm,Dài,Phi
Đen,Nhỏ,Đen,25,Thấp,Xoăn,Mỏng,Rậm,Ngắn,Phi
Đen,To,Đen,17,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Đen,To,Đen,18,Thấp,Lượn sóng,Dày,Thưa,Dài,Phi
Lam,To,Đen,27,Thấp,Thẳng,Mỏng,Rậm,Bẹt,Au
Đen,To,Đen,27,Thấp,Xoăn,Dày,Rậm,Dô,Phi
Lam,To,Vàng,17,Thấp,Lượn sóng,Mỏng,Rậm,Bẹt,Au
Đen,Nhỏ,Đen,19,Thấp,Thẳng,Dày,Rậm,Ngắn,Phi
Đen,To,Đen,22,Thấp,Lượn sóng,Dày,Thưa,Bẹt,Phi
Đen,To,Đen,18,Cao,Thẳng,Mỏng,Thưa,Dài,Phi
Lam,To,Đen,16,Thấp,Lượn sóng,Dày,Rậm,Ngắn,Au
Đen,Nhỏ,Đen,26,Thấp,Lượn sóng,Mỏng,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,14,Thấp,Xoăn,Mỏng,Rậm,Dài,Phi
Đen,Nhỏ,Đen,23,Cao,Lượn sóng,Dày,Rậm,Dài,Uc
Lam,Nhỏ,Đen,24,Thấp,Lượn sóng,Mỏng,Rậm,Ngắn,Au
Đen,Nhỏ,Vàng,24,Thấp,Xoăn,Dày,Rậm,Ngắn,Au
Đen,Nhỏ,Đen,23,Thấp,Lượn sóng,Dày,Thưa,Dô,Phi
Đen,To,Đen,25,Cao,Xoăn,Mỏng,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,24,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Đen,Nhỏ,Vàng,20,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Au
Đen,Nhỏ,Đen,25,Thấp,Thẳng,Dày,Rậm,Dô,Phi
Đen,Nhỏ,Đen,31,Cao,Lượn sóng,Mỏng,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,28,Thấp,Thẳng,Mỏng,Rậm,Ngắn,Phi
Đen,Nhỏ,Đen,28,Thấp,Lượn sóng,Dày,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,21,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Đen,Nhỏ,Đen,25,Cao,Thẳng,Dày,Rậm,Dô,Phi
Đen,To,Đen,33,Thấp,Lượn sóng,Mỏng,Thưa,Dài,Phi
Đen,To,Đen,25,Thấp,Xoăn,Dày,Thưa,Dô,Phi
Đen,To,Đen,13,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,15,Thấp,Lượn sóng,Dày,Rậm,Dài,Uc
Đen,Nhỏ,Đen,21,Thấp,Thẳng,Mỏng,Rậm,Dài,Phi
Đen,To,Đen,13,Thấp,Lượn sóng,Dày,Thưa,Dài,Phi
Đen,To,Đen,26,Thấp,Thẳng,Dày,Rậm,Ngắn,Phi
Đen,Nhỏ,Đen,22,Cao,Xoăn,Dày,Rậm,Dài,Phi
Đen,Nhỏ,Vàng,14,Thấp,Thẳng,Dày,Rậm,Dài,Au
Lam,Nhỏ,Đen,26,Thấp,Thẳng,Dày,Thưa,Bẹt,Au
Đen,Nhỏ,Đen,24,Thấp,Lượn sóng,Dày,Rậm,Dài,Uc
Đen,Nhỏ,Đen,29,Thấp,Lượn sóng,Dày,Thưa,Ngắn,Phi
Đen,Nhỏ,Vàng,17,Thấp,Xoăn,Dày,Rậm,Ngắn,Au
Đen,Nhỏ,Đen,27,Cao,Thẳng,Dày,Rậm,Dô,Phi
Đen,Nhỏ,Đen,19,Thấp,Xoăn,Mỏng,Rậm,Dài,Phi
Đen,To,Đen,23,Thấp,Lượn sóng,Mỏng,Rậm,Bẹt,Uc
Đen,To,Đen,26,Cao,Lượn sóng,Mỏng,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,18,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,To,Đỏ,19,Thấp,Thẳng,Dày,Rậm,Bẹt,Au
Đen,Nhỏ,Đen,24,Thấp,Xoăn,Mỏng,Rậm,Dô,Phi
Đen,To,Đen,19,Thấp,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,To,Đen,18,Thấp,Lượn sóng,Dày,Rậm,Dài,Uc
Đen,To,Đen,26,Thấp,Xoăn,Dày,Thưa,Bẹt,Phi
Đen,To,Đen,31,Cao,Xoăn,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Đen,25,Cao,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,34,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Đen,To,Đen,27,Thấp,Xoăn,Dày,Rậm,Dô,Phi
Đen,Nhỏ,Đen,19,Thấp,Thẳng,Dày,Rậm,Dài,Phi
Đen,Nhỏ,Đen,24,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Đen,To,Đen,24,Thấp,Lượn sóng,Dày,Rậm,Ngắn,Uc
Đen,Nhỏ,Đen,29,Thấp,Lượn sóng,Mỏng,Rậm,Dô,Uc
Đen,To,Đen,29,Cao,Xoăn,Dày,Thưa,Bẹt,Phi
Lam,Nhỏ,Đen,25,Thấp,Xoăn,Mỏng,Thưa,Dài,Au
Đen,Nhỏ,Vàng,27,Thấp,Lượn sóng,Dày,Rậm,Dài,Au
Đen,To,Đen,16,Cao,Thẳng,Mỏng,Rậm,Dô,Phi
Đen,Nhỏ,Đen,33,Thấp,Lượn sóng,Mỏng,Rậm,Bẹt,Uc
Đen,To,Đen,16,Thấp,Xoăn,Dày,Rậm,Dài,Phi
Đen,To,Đen,14,Thấp,Thẳng,Mỏng,Thưa,Dài,Phi
Đen,To,Đen,29,Thấp,Xoăn,Mỏng,Rậm,Dô,Phi
Lam,To,Đen,25,Thấp,Thẳng,Dày,Rậm,Dô,Au
Đen,Nhỏ,Đen,28,Cao,Xoăn,Dày,Thưa,Bẹt,Phi
Đen,Nhỏ,Đen,20,Thấp,Thẳng,Mỏng,Thưa,Ngắn,Phi
Đen,Nhỏ,Đen,16,Cao,Lượn sóng,Mỏng,Rậm,Dài,Uc
Đen,To,Đen,25,Thấp,Thẳng,Mỏng,Rậm,Dài,Phi
Vàng,Nhỏ,Đen,24,Thấp,Xoăn,Mỏng,Rậm,Dô,Au
Đen,Nhỏ,Đen,25,Thấp,Lượn sóng,Mỏng,Rậm,Ngắn,Uc
Đen,Nhỏ,Đen,24,Cao,Xoăn,Dày,Rậm,Ngắn,Phi
Đen,Nhỏ,Đen,19,Thấp,Lượn sóng,Dày,Thưa,Bẹt,Phi
Đen,To,Vàng,22,Thấp,Lượn sóng,Mỏng,Rậm,Dài,Au
Đen,Nhỏ,Vàng,21,Thấp,Thẳng,Dày,Rậm,Dài,Au
Đen,Nhỏ,Đen,18,Thấp,Thẳng,Dày,Rậm,Bẹt,Phi
Đen,To,Đen,25,Thấp,Thẳng,Dày,Rậm,Bẹt,Phi
Đen,Nhỏ,Vàng,34,Thấp,Xoăn,Dày,Rậm,Bẹt,Au
Đen,Nhỏ,Đen,20,Thấp,Xoăn,Mỏng,Rậm,Ngắn,Phi
Đen,Nhỏ,Đen,21,Thấp,Thẳng,Dày,Rậm,Dài,Phi
Đen,Nhỏ,Đen,17,Thấp,Lượn sóng,Mỏng,Thưa,Bẹt,Phi
Lam,To,Đen,32,Thấp,Xoăn,Dày,Rậm,Bẹt,Au
Đen,To,Đen,27,Thấp,Xoăn,Mỏng,Rậm,Bẹt,Phi
Đen,To,Đen,28,Thấp,Xoăn,Dày,Rậm,Dô,Phi
Vàng,To,Đen,19,Thấp,Xoăn,Mỏng,Rậm,Dô,Au
Đen,To,Đen,30,Thấp,Lượn sóng,Dày,Rậm,Dài,Uc
Đen,To,Đen,22,Thấp,Thẳng,Dày,Thưa,Ngắn,Phi
Đen,Nhỏ,Đen,34,Thấp,Thẳng,Dày,Thưa,Dài,Phi
Đen,Nhỏ,Đen,25,Thấp,Lượn sóng,Dày,Rậm,Dô,Uc
Đen,Nhỏ,Đen,23,Thấp,Xoăn,Mỏng,Rậm,Dô,Phi
Đen,To,Đen,23,Thấp,Xoăn,Dày,Thưa,Ngắn,Phi
Đen,Nhỏ,Đỏ,23,Thấp,Thẳng,Dày,Rậm,Dài,Au
Đen,Nhỏ,Đen,25,Cao,Lượn sóng,Dày,Rậm,Dài,Uc
Đen,To,Vàng,15,Thấp,Thẳng,Dày,Rậm,Dô,Au
Đen,Nhỏ,Đen,15,Thấp,Lượn sóng,Mỏng,Thưa,Dô,Phi
Đen,Nhỏ,Đỏ,21,Thấp,Thẳng,Dày,Thưa,Ngắn,Au
Đen,Nhỏ,Đen,11,Cao,Thẳng,Mỏng,Rậm,Dô,Phi
Đen,To,Đen,21,Thấp,Thẳng,Mỏng,Thưa,Ngắn,Phi
Lam,Nhỏ,Đen,22,Thấp,Thẳng,Mỏng,Thưa,Dài,Au
Đen,To,Đen,26,Thấp,Xoăn,Mỏng,Thưa,Dài,Phi
Đen,To,Đen,20,Cao,Lượn sóng,Dày,Rậm,Bẹt,Uc
Đen,To,Đen,18,Thấp,Thẳng,Dày,Rậm,Dô,Phi
Đen,To,Đen,17,Thấp,Xoăn,Mỏng,Rậm,Bẹt,Phi
Lam,To,Đen,23,Cao,Lượn sóng,Dày,Rậm,Dô,Au
Đen,To,Đen,13,Thấp,Xoăn,Mỏng,Thưa,Bẹt,Phi
Đen,To,Đen,23,Cao,Lượn sóng,Mỏng,Rậm,Bẹt,Uc
Đen,Nhỏ,Đen,23,Thấp,Lượn sóng,Mỏng,Rậm,Dài,Uc
